"position_id","Word_Unique_ID","Text_ID","Word_Number","Word_Length","Word_POS","Word_In_Sentence_Number","OrthoMatchModel","POSMatchModel","LSA_Response_Match_Score","mean_log_ffd","n_fixations"
"1-2","QID1",1,2,3,"Verb",2,0.390221218,0.870389847,0.78225,5.16765087779779,60
"1-3","QID2",1,3,3,"Adverb",3,0.005514142,0.086807051,0.48025,5.17009578400187,60
"1-4","QID3",1,4,9,"Noun",4,0.005514142,0.06312702,0.106153846,5.21146522623162,75
"1-6","QID5",1,6,5,"Noun",6,0.005514142,0.256842685,0.1925,5.24661876835851,69
"1-7","QID6",1,7,5,"Verb",7,0.005625635,0.817398543,0.313,5.33443679264847,73
"1-8","QID7",1,8,4,"Adverb",8,0.005514142,0.018092951,0.29075,5.27314174140591,68
"1-9","QID8",1,9,6,"Verb",9,0.005514142,0.986296592,0.12875,5.33822860249036,77
"1-11","QID10",1,11,5,"Adjective",11,0.005514142,0.134906151,0.103421053,5.4350072354838,70
"1-12","QID11",1,12,5,"Noun",12,0.048416672,0.941998841,0.1855,5.42924918128453,70
"1-13","QID12",1,13,5,"Noun",13,0.005514142,0.699473367,0.10625,5.38227773163554,75
"1-16","QID15",1,16,7,"Noun",16,0.193416758,0.894493933,0.274615385,5.25611284794579,76
"1-17","QID16",1,17,2,"Verb",17,0.120236188,0.964973399,0.5995,4.86615779385008,38
"1-18","QID17",1,18,11,"Verb",18,0.005514142,0.256842685,0.20775,5.0964998674243,83
"1-20","QID19",1,20,9,"Adjective",20,0.005514142,0.159161123,0.154,5.28686618322094,82
"1-21","QID20",1,21,7,"Noun",21,0.168951935,0.986296592,0.281538462,5.31230392694101,75
"1-23","QID22",1,23,5,"Noun",2,0.005514142,0.846157828,0.117435897,5.38246090779975,74
"1-24","QID23",1,24,7,"Verb",3,0.02554349,0.502697117,0.3605,5.25423166545481,76
"1-25","QID24",1,25,4,"Verb",4,0.267057509,0.964973399,0.6315,5.27860416771044,52
"1-27","QID26",1,27,10,"Noun",6,0.005514142,0.72401138,0.118648649,5.33438036637041,80
"1-29","QID28",1,29,7,"Noun",8,0.096048271,0.404238249,0.231578947,5.32548420611105,73
"1-32","QID31",1,32,3,"Verb",11,0.686208264,0.986296592,0.9045,5.20209855223944,56
"1-33","QID32",1,33,3,"Verb",12,0.193416758,0.797445569,0.43375,5.11460307758251,45
"1-36","QID35",1,36,7,"Verb",15,0.02554349,0.941998841,0.124358974,5.11841177916425,73
"1-38","QID37",1,38,5,"Noun",17,0.048416672,0.894493933,0.148648649,5.31301958482072,70
"1-41","QID40",1,41,5,"Noun",20,0.316280085,0.941998841,0.634782609,5.20834926736613,46
"1-43","QID42",1,43,3,"Verb",2,0.661573841,0.964973399,0.86675,5.35674231877483,55
"1-44","QID43",1,44,6,"Verb",3,0.005514142,0.256842685,0.227,5.26381622063499,70
"1-47","QID46",1,47,5,"Noun",6,0.488907857,0.986296592,0.68375,5.35289882708082,56
"1-48","QID47",1,48,4,"Noun",7,0.02554349,0.06312702,0.47075,5.30918123361582,64
"1-50","QID49",1,50,4,"Verb",9,0.005514142,0.986296592,0.1685,5.41223847385086,62
"1-52","QID51",1,52,6,"Noun",11,0.005514142,0.964973399,0.09,5.38159713546944,72
"1-54","QID53",1,54,5,"Noun",13,0.144550466,0.846157828,0.2295,5.34526664354804,65
"1-57","QID56",1,57,4,"Noun",16,0.930350315,0.986296592,0.96475,5.38134763842266,51
"2-2","QID58",2,2,4,"Noun",2,0.023933028,0.666313313,0.309285714,5.23724960941826,67
"2-3","QID59",2,3,5,"Adverb",3,0.09105163,0.596018749,0.507857143,5.10972804730014,59
"2-5","QID61",2,5,7,"Adjective",5,0.004972087,0.105381991,0.033571429,5.26491158950918,70
"2-6","QID62",2,6,10,"Noun",6,0.005075139,0.682442073,0.028809524,5.43808671575948,83
"2-7","QID63",2,7,7,"Noun",7,0.004972087,0.221193459,0.154047619,5.38310294401455,76
"2-9","QID65",2,9,3,"Verb",9,0.069788653,0.896448725,0.54225,5.28324994253407,36
"2-10","QID66",2,10,9,"Verb",10,0.024445909,0.730174813,0.186097561,5.36933434918868,79
"2-12","QID68",2,12,11,"Adjective",12,0.005045012,0.061381678,0.10975,5.39966574263601,80
"2-13","QID69",2,13,7,"Noun",13,0.005045012,0.965203917,0.119268293,5.29152215803362,77
"2-14","QID70",2,14,5,"Noun",14,0.005045012,0.084481138,0.241463415,5.36859326968975,73
"2-17","QID73",2,17,9,"Noun",17,0.765054917,0.942782217,0.825121951,5.34171904113634,68
"2-20","QID76",2,20,3,"Verb",20,0.260017704,0.919769099,0.594878049,5.21436255930181,45
"2-23","QID79",2,23,9,"Verb",23,0.04673449,0.942782217,0.246097561,5.28907332830592,79
"2-26","QID82",2,26,7,"Noun",26,0.005045012,0.514265739,0.222439024,5.32205931372817,70
"2-28","QID84",2,28,9,"Adverb",28,0.005045012,0.038797623,0.107317073,5.47483973254231,75
"2-29","QID85",2,29,6,"Adjective",29,0.404247252,0.586318243,0.568292683,5.27722207101377,69
"2-31","QID87",2,31,5,"Adjective",31,0.024445909,0.849309179,0.1915,5.23854050509069,68
"2-32","QID88",2,32,5,"Noun",32,0.260017704,0.919769099,0.440243902,5.03162899533204,72
"2-35","QID91",2,35,8,"Noun",35,0.025542959,0.891376168,0.294473684,5.30604182822915,74
"2-37","QID93",2,37,6,"Verb",2,0.005045012,0.610324976,0.102195122,5.3787965425962,75
"2-39","QID95",2,39,4,"Noun",4,0.332076378,0.754084545,0.476585366,5.42413224491414,65
"2-42","QID98",2,42,11,"Adjective",7,0.005045012,0.038797623,0.058780488,5.32608636852574,78
"2-43","QID99",2,43,6,"Noun",8,0.024445909,0.730174813,0.2675,5.35256324209023,63
"2-45","QID101",2,45,5,"Noun",2,0.116782857,0.394174994,0.428780488,5.39893147671707,70
"2-47","QID103",2,47,3,"Verb",4,0.669023219,0.849309179,0.915365854,5.03871509614274,46
"2-48","QID104",2,48,8,"Adverb",5,0.005045012,0.084481138,0.452439024,5.31689082611319,77
"2-50","QID106",2,50,6,"Adjective",7,0.005045012,0.084481138,0.127804878,5.30464826164192,71
"2-51","QID107",2,51,4,"Noun",8,0.164306744,0.490243405,0.33804878,5.20279929609104,54
"2-53","QID109",2,53,5,"Noun",10,0.005216221,0.791881269,0.183658537,5.39018535941274,62
"2-55","QID111",2,55,3,"Verb",12,0.537559185,0.797001844,0.907,5.18652113136571,56
"2-57","QID113",2,57,11,"Verb",14,0.024975722,0.723598475,0.2085,5.31169222999051,79
"2-59","QID115",2,59,6,"Noun",16,0.005115763,0.110484227,0.14625,5.53456848419577,67
"3-2","QID117",3,2,5,"Verb",2,0.005474256,0.853164191,0.300697674,5.24793947659448,68
"3-4","QID119",3,4,12,"Noun",4,0.005474256,0.128662636,0.144186047,5.22873498993421,80
"3-6","QID121",3,6,7,"Noun",6,0.091636515,0.713440346,0.21627907,5.27317849697204,74
"3-9","QID124",3,9,3,"Adverb",9,0.933185986,0.944458211,0.970930233,5.05386014517435,50
"3-10","QID125",3,10,3,"Noun",10,0.254390578,0.876245506,0.393488372,5.35211828699298,31
"3-11","QID126",3,11,4,"Verb",11,0.005474256,0.986696607,0.631162791,5.33438154036412,68
"3-12","QID127",3,12,2,"Verb",12,0.277814842,0.876245506,0.598372093,5.06135917327993,30
"3-14","QID129",3,14,9,"Adjective",14,0.005474256,0.596330274,0.083255814,5.32323765366571,77
"3-15","QID130",3,15,8,"Noun",15,0.137780711,0.966350721,0.349302326,5.33121316360698,76
"3-17","QID132",3,17,9,"Noun",17,0.005474256,0.198195045,0.116744186,5.30346188602695,82
"3-19","QID134",3,19,4,"Verb",19,0.005474256,0.966350721,0.214418605,5.23800993544206,64
"3-21","QID136",3,21,9,"Noun",21,0.005474256,0.174950522,0.171627907,5.3284373367046,72
"3-23","QID138",3,23,5,"Adjective",23,0.091636515,0.105671474,0.460487805,5.35508970040686,62
"3-24","QID139",3,24,5,"Adjective",24,0.005474256,0.221485959,0.23744186,5.2334244996808,65
"3-25","QID140",3,25,8,"Noun",25,0.005474256,0.966350721,0.163953488,5.27062067097672,62
"3-28","QID143",3,28,3,"Adverb",3,0.005474256,0.221485959,0.429534884,5.24327282590861,62
"3-29","QID144",3,29,4,"Adverb",4,0.371673926,0.596330274,0.761860465,5.26685680511937,52
"3-30","QID145",3,30,5,"Adjective",5,0.005474256,0.151766256,0.44372093,5.29095892299737,67
"3-33","QID148",3,33,3,"Noun",8,0.512693406,0.944458211,0.619767442,5.02447908937825,48
"3-34","QID149",3,34,3,"Verb",9,0.005474256,0.986696607,0.669534884,5.2751379861659,44
"3-35","QID150",3,35,4,"Adverb",10,0.005474256,0.105671474,0.512790698,5.23084385109124,66
"3-36","QID151",3,36,2,"Verb",11,0.207619773,0.899205192,0.591395349,5.24346112949485,42
"3-37","QID152",3,37,8,"Verb",12,0.005474256,0.432128311,0.05627907,5.24141451635088,78
"3-40","QID155",3,40,9,"Noun",15,0.005474256,0.361792286,0.154418605,5.35637634755121,83
"3-42","QID157",3,42,5,"Noun",17,0.114646242,0.806764854,0.195813953,5.33468485575067,65
"3-44","QID159",3,44,10,"Noun",19,0.207619773,0.385230204,0.36097561,5.245688971704,65
"3-50","QID165",3,50,5,"Noun",6,0.068819887,0.268169984,0.254651163,5.31935432307787,59
"3-51","QID166",3,51,8,"Verb",7,0.005474256,0.806764854,0.188837209,5.364071468922,71
"3-53","QID168",3,53,10,"Noun",9,0.348190786,0.432128311,0.501794872,5.02853331668994,80
"3-55","QID170",3,55,4,"Noun",11,0.910357222,0.986696607,0.960697674,5.12198592373123,46
"3-56","QID171",3,56,5,"Noun",12,0.024588887,0.082846525,0.172682927,5.34252083160109,65
"3-57","QID172",3,57,4,"Adverb",13,0.024588887,0.03822998,0.593095238,5.26610732885637,68
"3-58","QID173",3,58,7,"Verb",14,0.024588887,0.944458211,0.250238095,5.38322038548188,77
"3-59","QID174",3,59,10,"Adverb",15,0.047414314,0.706566406,0.305609756,5.430832004964,78
"4-2","QID175",4,2,3,"Verb",2,0.207602476,0.760199484,0.477073171,5.16474980009727,69
"4-5","QID178",4,5,3,"Adjective",5,0.024561224,0.151810017,0.19952381,5.20360717321715,58
"4-6","QID179",4,6,6,"Noun",6,0.005454114,0.986713978,0.297142857,5.1190713639955,53
"4-9","QID182",4,9,3,"Verb",9,0.160980569,0.986713978,0.808095238,5.18041739354977,53
"4-10","QID183",4,10,6,"Verb",10,0.005454114,0.408718741,0.111428571,5.17727426573411,70
"4-12","QID185",4,12,9,"Noun",12,0.005454114,0.643247999,0.106666667,5.3086931052641,76
"4-13","QID186",4,13,8,"Noun",13,0.005454114,0.899232663,0.176,5.38157914654254,79
"4-16","QID189",4,16,7,"Noun",16,0.277804071,0.736850458,0.52047619,5.25094073606457,70
"4-18","QID191",4,18,3,"Verb",18,0.005555935,0.03911705,0.594878049,5.25212536139482,55
"4-19","QID192",4,19,4,"Verb",19,0.024561224,0.385273022,0.597619048,5.13507952862209,58
"4-20","QID193",4,20,5,"Verb",20,0.005454114,0.736850458,0.134390244,5.32643507674897,68
"4-25","QID198",4,25,6,"Noun",25,0.005454114,0.432170586,0.097142857,5.29635003941196,76
"4-26","QID199",4,26,5,"Adverb",26,0.024561224,0.03827083,0.469512195,5.40910157717952,70
"4-29","QID202",4,29,5,"Noun",29,0.046311427,0.986713978,0.485238095,5.24691335692257,60
"4-31","QID204",4,31,6,"Noun",31,0.024561224,0.082889476,0.105121951,5.35436574366067,78
"4-32","QID205",4,32,6,"Adjective",32,0.024561224,0.174994363,0.177619048,5.47274083551086,75
"4-33","QID206",4,33,10,"Noun",33,0.024561224,0.944482098,0.174634146,5.41044921444885,77
"4-35","QID208",4,35,7,"Verb",2,0.024561224,0.944482098,0.594047619,5.38304970100077,76
"4-37","QID210",4,37,4,"Adjective",4,0.024561224,0.06033177,0.213809524,5.32254656842925,57
"4-38","QID211",4,38,3,"Noun",5,0.324711871,0.853194481,0.643333333,5.09321690975379,66
"4-40","QID213",4,40,7,"Verb",7,0.114621132,0.54946454,0.364047619,5.27749091258907,76
"4-42","QID215",4,42,6,"Adjective",9,0.024561224,0.221529808,0.27,5.35006365009317,76
"4-43","QID216",4,43,5,"Noun",10,0.024561224,0.783517753,0.296666667,5.2706241012192,65
"4-44","QID217",4,44,3,"Verb",11,0.348186702,0.479085862,0.794047619,5.33058202617542,40
"4-46","QID219",4,46,4,"Verb",13,0.068792034,0.966372194,0.473095238,5.39985737216969,68
"4-47","QID220",4,47,4,"Noun",14,0.091609858,0.151810017,0.18547619,5.27630026777122,51
"4-50","QID223",4,50,7,"Noun",17,0.024561224,0.944482098,0.136,5.26998280973381,67
"4-53","QID226",4,53,6,"Noun",20,0.024561224,0.643247999,0.303333333,5.22052086588979,68
"4-56","QID229",4,56,7,"Noun",23,0.025116318,0.131766115,0.166666667,5.27079919416406,75
"4-57","QID230",4,57,2,"Adverb",24,0.770963279,0.03827083,0.857857143,5.23021230007399,26
"4-58","QID231",4,58,6,"Adverb",25,0.024561224,0.03827083,0.358095238,5.25222737283517,77
"5-2","QID233",5,2,7,"Noun",2,0.005467584,0.985814341,0.143611111,5.28279055426067,79
"5-3","QID234",5,3,8,"Verb",3,0.005467584,0.767222434,0.138461538,5.45209909895505,79
"5-5","QID236",5,5,4,"Verb",5,0.005584771,0.889017026,0.450833333,5.2819688587158,65
"5-8","QID239",5,8,6,"Noun",8,0.10074635,0.985534243,0.505789474,5.21886359273657,56
"5-10","QID241",5,10,3,"Verb",2,0.850397563,0.963114694,0.949210526,5.24679384061321,53
"5-11","QID242",5,11,8,"Adverb",3,0.005584771,0.041940652,0.127894737,5.29366966650512,77
"5-12","QID243",5,12,8,"Verb",4,0.332486821,0.914158427,0.497105263,5.31860053806169,77
"5-14","QID245",5,14,6,"Verb",2,0.10074635,0.812609844,0.638421053,5.31542664696849,75
"5-15","QID246",5,15,3,"Adverb",3,0.54004963,0.938962667,0.855263158,5.04778567149015,43
"5-18","QID249",5,18,5,"Noun",6,0.026574319,0.963114694,0.257631579,5.23638316482408,67
"5-19","QID250",5,19,3,"Verb",7,0.617888793,0.812609844,0.825,5.0523365219971,55
"5-20","QID251",5,20,8,"Verb",8,0.005584771,0.066303128,0.211052632,5.16765585516173,80
"5-22","QID253",5,22,5,"Noun",10,0.617888793,0.786959083,0.680526316,5.26606783699635,65
"5-24","QID255",5,24,4,"Verb",2,0.306581438,0.938962667,0.581052632,5.24518549508392,63
"5-25","QID256",5,25,8,"Verb",3,0.005584771,0.295925408,0.203947368,5.28311354701465,79
"5-28","QID259",5,28,5,"Noun",6,0.005584771,0.914158427,0.103421053,5.33036352353392,54
"5-31","QID262",5,31,7,"Adjective",9,0.005584771,0.018928683,0.457368421,5.29235131351219,71
"5-33","QID264",5,33,3,"Verb",11,0.436229582,0.761253548,0.788947368,5.39409477345645,42
"5-35","QID266",5,35,3,"Verb",13,0.56600178,0.683913931,0.854210526,5.17310285852759,57
"5-37","QID268",5,37,4,"Verb",15,0.026574319,0.963114694,0.459210526,5.33476133079527,47
"5-38","QID269",5,38,5,"Noun",16,0.54004963,0.606373087,0.764210526,5.15722105243863,65
"5-39","QID270",5,39,5,"Adverb",17,0.005584771,0.451070931,0.66,5.09818758730805,56
"5-42","QID273",5,42,3,"Verb",20,0.22900023,0.914158427,0.678947368,5.29208336960039,60
"5-44","QID275",5,44,6,"Verb",22,0.10074635,0.709723121,0.397105263,5.22477328407537,73
"5-53","QID284",5,53,7,"Adjective",31,0.005584771,0.018928683,0.094473684,5.22673345497733,67
"5-54","QID285",5,54,4,"Noun",32,0.126198909,0.985534243,0.237368421,5.36585725088886,44
"5-55","QID286",5,55,6,"Verb",33,0.005584771,0.938962667,0.254736842,5.33542761663487,76
"6-2","QID290",6,2,5,"Noun",2,0.005542654,0.131523359,0.158536585,5.24769838478466,71
"6-3","QID291",6,3,6,"Adverb",3,0.005542654,0.038902133,0.348536585,5.31699642147168,76
"6-4","QID292",6,4,9,"Adjective",4,0.005542654,0.038902133,0.136585366,5.35107448674613,75
"6-9","QID297",6,9,3,"Noun",9,0.005542654,0.778223706,0.169512195,5.27348227650553,46
"6-11","QID299",6,11,6,"Noun",11,0.005542654,0.202747472,0.24097561,5.33655234173788,71
"6-12","QID300",6,12,6,"Verb",12,0.005542654,0.131523359,0.27902439,5.36939448132035,74
"6-14","QID302",6,14,6,"Verb",14,0.005542654,0.896773396,0.388536585,5.40434363346343,72
"6-17","QID305",6,17,8,"Noun",17,0.005542654,0.920107951,0.122439024,5.28224850581337,80
"6-19","QID307",6,19,4,"Verb",19,0.005542654,0.849606227,0.155853659,5.23426101221294,68
"6-23","QID311",6,23,3,"Noun",23,0.070379188,0.849606227,0.235365854,5.19220426811717,46
"6-25","QID313",6,25,3,"Verb",2,0.047360303,0.634531158,0.516829268,5.33914149318711,53
"6-27","QID315",6,27,4,"Verb",4,0.047360303,0.754335362,0.47804878,5.24339944896583,52
"6-30","QID318",6,30,9,"Noun",7,0.070379188,0.896773396,0.210243902,5.29790811606288,75
"6-31","QID319",6,31,3,"Verb",8,0.741363152,0.920107951,0.877560976,5.25838268158968,30
"6-32","QID320",6,32,7,"Verb",9,0.332447596,0.586512831,0.596829268,5.23474513050284,71
"6-37","QID325",6,37,9,"Adverb",14,0.005542654,0.131523359,0.20804878,5.16320825790383,83
"6-38","QID326",6,38,7,"Verb",15,0.005542654,0.986401679,0.452195122,5.34952766197926,80
"6-40","QID328",6,40,5,"Noun",17,0.047360303,0.943133797,0.127317073,5.30154681568387,63
"6-43","QID331",6,43,9,"Noun",20,0.005542654,0.825872259,0.052439024,5.26409406745763,75
"6-44","QID332",6,44,5,"Verb",21,0.025091562,0.849606227,0.545853659,5.36247664373133,58
"6-45","QID333",6,45,2,"Verb",22,0.260422934,0.80207296,0.731707317,5.25663146814666,33
"6-46","QID334",6,46,6,"Verb",23,0.005542654,0.370322014,0.195121951,5.33150964582543,64
"6-49","QID337",6,49,6,"Adjective",26,0.096031153,0.256649482,0.32425,5.36384581598698,67
"6-50","QID338",6,50,4,"Noun",27,0.005652282,0.845965442,0.1445,5.36943964770431,57
"6-52","QID340",6,52,7,"Noun",29,0.048495531,0.797251418,0.3025,5.22457579335965,68
"6-57","QID345",6,57,3,"Noun",34,0.12018039,0.894304452,0.3575,5.49995975648767,41
"7-2","QID347",7,2,6,"Verb",2,0.005396341,0.713475492,0.491904762,5.31046428795899,82
"7-3","QID348",7,3,4,"Verb",3,0.418879207,0.966328058,0.734883721,5.18423321074574,53
"7-5","QID350",7,5,6,"Verb",2,0.024528037,0.986668658,0.60744186,5.28081828097986,72
"7-8","QID353",7,8,9,"Adverb",5,0.024528037,0.038261539,0.343953488,5.26519704281453,72
"7-11","QID356",7,11,8,"Adjective",8,0.047373264,0.061707415,0.282857143,5.29262505173566,73
"7-12","QID357",7,12,8,"Noun",9,0.025054118,0.986410941,0.106666667,5.44782855487606,78
"7-15","QID360",7,15,3,"Verb",12,0.549334432,0.943174756,0.849512195,4.94630798639405,46
"7-16","QID361",7,16,7,"Adjective",13,0.117436366,0.89684224,0.310952381,5.23112682054274,77
"7-19","QID364",7,19,8,"Noun",3,0.005477433,0.89684224,0.247142857,5.35085265343034,75
"7-23","QID368",7,23,5,"Noun",7,0.025054118,0.920163475,0.218809524,5.25994620555007,60
"7-24","QID369",7,24,4,"Verb",8,0.070437341,0.155406167,0.613333333,5.28846215245637,44
"7-25","QID370",7,25,5,"Adjective",9,0.025054118,0.226818099,0.215238095,5.29218008906717,65
"7-26","QID371",7,26,7,"Noun",10,0.025054118,0.920163475,0.356666667,5.35070351123323,74
"7-30","QID375",7,30,6,"Noun",14,0.005477433,0.873332998,0.386829268,5.24271400012248,69
"7-32","QID377",7,32,5,"Noun",16,0.308683806,0.682654705,0.523333333,5.22665649043739,67
"7-35","QID380",7,35,8,"Verb",19,0.164959286,0.82597446,0.783333333,5.10491773575128,75
"7-36","QID381",7,36,3,"Verb",20,0.212737892,0.986410941,0.563571429,5.28036687243889,39
"7-38","QID383",7,38,10,"Noun",22,0.005477433,0.89684224,0.282380952,5.29508472221668,83
"7-42","QID387",7,42,3,"Verb",26,0.284664811,0.986410941,0.734047619,5.16234035520572,40
"7-43","QID388",7,43,4,"Adverb",27,0.025054118,0.039112757,0.570952381,5.30295072632338,55
"7-44","QID389",7,44,4,"Verb",28,0.525258289,0.965586751,0.765,5.18569421430503,44
"7-48","QID393",7,48,3,"Verb",32,0.141155274,0.943174756,0.660238095,5.26577233080354,45
"7-49","QID394",7,49,4,"Adverb",33,0.047373264,0.155406167,0.547857143,5.25189466703861,47
"7-50","QID395",7,50,4,"Verb",34,0.645593942,0.986410941,0.788333333,5.18294200365314,52
"7-51","QID396",7,51,6,"Adverb",35,0.930333833,0.018182739,0.966190476,5.17203157490809,60
"7-54","QID399",7,54,6,"Adjective",38,0.005477433,0.179153367,0.198809524,5.23266974255967,77
"7-55","QID400",7,55,3,"Noun",39,0.005477433,0.849698301,0.158333333,5.36428250523116,59
"7-57","QID402",7,57,4,"Noun",41,0.025054118,0.131741408,0.149285714,5.45995930383883,62
"8-2","QID404",8,2,5,"Adjective",2,0.005227422,0.125690276,0.11,5.23385754419803,75
"8-3","QID405",8,3,4,"Noun",3,0.180024588,0.74272204,0.325813953,5.10817506072461,62
"8-4","QID406",8,4,3,"Verb",4,0.005227422,0.945564058,0.807209302,5.22252489545109,55
"8-5","QID407",8,5,8,"Verb",5,0.005227422,0.986852158,0.208139535,5.18910596706981,71
"8-6","QID408",8,6,4,"Adverb",6,0.005227422,0.193610828,0.599302326,5.29652183209286,56
"8-8","QID410",8,8,5,"Adjective",8,0.363105768,0.74272204,0.584883721,5.25038376089924,66
"8-9","QID411",8,9,5,"Noun",9,0.005227422,0.986852158,0.137906977,5.23840565870536,66
"8-11","QID413",8,11,11,"Noun",11,0.068696575,0.921892416,0.212439024,5.36724462679927,80
"8-12","QID414",8,12,10,"Adverb",12,0.005227422,0.103232353,0.494418605,5.35644739651382,79
"8-15","QID417",8,15,6,"Noun",15,0.045168101,0.901355247,0.174418605,5.19743472110816,72
"8-16","QID418",8,16,2,"Verb",16,0.867213898,0.966955713,0.958139535,4.98403890933943,31
"8-17","QID419",8,17,7,"Verb",17,0.005227422,0.148258171,0.225581395,5.30214061854282,74
"8-19","QID421",8,19,8,"Adjective",19,0.02389134,0.674163341,0.330465116,5.22132744054266,81
"8-20","QID422",8,20,8,"Noun",20,0.271408735,0.697033718,0.661162791,5.25372578334589,72
"8-21","QID423",8,21,4,"Noun",1,0.02389134,0.103232353,0.210697674,5.29354129945042,63
"8-22","QID424",8,22,9,"Noun",2,0.02389134,0.103232353,0.165581395,5.36928907231028,81
"8-23","QID425",8,23,7,"Adverb",3,0.005227422,0.037355283,0.564651163,5.34899311782317,75
"8-24","QID426",8,24,5,"Verb",4,0.202824548,0.923606184,0.50627907,5.36773358299081,62
"8-25","QID427",8,25,4,"Adverb",5,0.546815371,0.78831164,0.841627907,5.26988256067645,46
"8-26","QID428",8,26,5,"Adjective",6,0.005227422,0.058903175,0.431627907,5.3530990523989,63
"8-27","QID429",8,27,7,"Noun",7,0.753251118,0.945564058,0.824418605,5.23754586959331,66
"8-29","QID431",8,29,5,"Noun",9,0.067155303,0.945564058,0.247906977,5.37054420819185,56
"8-31","QID433",8,31,4,"Noun",11,0.067155303,0.923606184,0.190465116,5.16180312344176,55
"8-32","QID434",8,32,3,"Verb",12,0.536082829,0.92183654,0.840697674,5.24594934432857,41
"8-33","QID435",8,33,4,"Verb",13,0.248522943,0.74272204,0.453255814,5.16769350057859,60
"8-35","QID437",8,35,9,"Adjective",15,0.005227422,0.058903175,0.217209302,5.35355865538633,75
"8-36","QID438",8,36,8,"Noun",16,0.248522943,0.901355247,0.451860465,5.38372856046207,74
"8-37","QID439",8,37,9,"Verb",17,0.02389134,0.037355283,0.507209302,5.34770603201239,72
"8-38","QID440",8,38,9,"Adjective",18,0.045168101,0.399224923,0.457674419,5.48190894121798,73
"8-39","QID441",8,39,8,"Noun",19,0.409012516,0.878926563,0.671860465,5.34811903578888,62
"8-42","QID444",8,42,4,"Noun",3,0.638654789,0.901355247,0.720697674,5.24626180691415,47
"8-43","QID445",8,43,7,"Verb",4,0.067155303,0.878926563,0.490930233,5.26954673681427,65
"8-44","QID446",8,44,10,"Adjective",5,0.157269865,0.697033718,0.331395349,5.26626872483706,68
"8-46","QID448",8,46,6,"Verb",7,0.005227422,0.170904987,0.290714286,5.24267799675546,73
"8-47","QID449",8,47,9,"Verb",8,0.02389134,0.986852158,0.249302326,5.1894986821174,75
"8-49","QID451",8,49,6,"Adjective",10,0.11458899,0.082830051,0.244651163,5.36604146831854,67
"8-50","QID452",8,50,4,"Noun",11,0.615702873,0.901355247,0.714883721,5.15618155146877,45
"8-51","QID453",8,51,4,"Noun",12,0.046214961,0.082812396,0.223023256,5.37443452616665,52
"8-52","QID454",8,52,10,"Noun",13,0.02389134,0.125690276,0.131904762,5.35955268837333,77
"8-54","QID456",8,54,4,"Noun",15,0.248522943,0.901355247,0.389069767,5.42747836523902,48
"8-55","QID457",8,55,6,"Noun",16,0.583185289,0.806676682,0.637857143,5.29274962903334,62
"8-56","QID458",8,56,3,"Verb",17,0.111961599,0.945564058,0.67,5.31217430172594,41
"8-57","QID459",8,57,8,"Adjective",18,0.157269865,0.697033718,0.493023256,5.3835795224853,56
"9-2","QID460",9,2,3,"Verb",2,0.096173624,0.986464167,0.427804878,5.16255363628116,60
"9-4","QID462",9,4,10,"Adjective",4,0.005625293,0.625952281,0.164634146,5.23204465457821,77
"9-5","QID463",9,5,9,"Noun",5,0.005625293,0.846361965,0.21804878,5.23182224924803,75
"9-8","QID466",9,8,4,"Verb",8,0.005625293,0.846361965,0.134634146,5.30960085900902,65
"9-12","QID470",9,12,10,"Adjective",12,0.005625293,0.040151714,0.121463415,5.42831285890522,78
"9-13","QID471",9,13,9,"Noun",13,0.025689389,0.942198367,0.215365854,5.40726610218923,74
"9-16","QID474",9,16,7,"Verb",16,0.324274178,0.986181678,0.5695,5.27030500047736,75
"9-18","QID476",9,18,15,"Noun",18,0.005697004,0.566048367,0.2245,5.10655067946887,82
"9-21","QID479",9,21,9,"Noun",21,0.005697004,0.867369705,0.07475,5.44789103554193,82
"9-22","QID480",9,22,6,"Verb",22,0.005830963,0.321915866,0.428,5.55316584952477,77
"9-24","QID482",9,24,4,"Verb",24,0.026244409,0.842520205,0.092,5.32746933904614,64
"9-27","QID485",9,27,10,"Noun",2,0.005697004,0.389396151,0.094,5.45231828591963,77
"9-28","QID486",9,28,3,"Verb",3,0.098517377,0.742398359,0.69575,5.3705776555818,36
"9-29","QID487",9,29,4,"Adverb",4,0.42535516,0.490331374,0.74175,5.35441192478462,70
"9-30","QID488",9,30,4,"Verb",5,0.577109056,0.842520205,0.789,5.04474630935909,50
"9-31","QID489",9,31,5,"Verb",6,0.173248313,0.490331374,0.39425,5.28209653947902,71
"9-32","QID490",9,32,3,"Adverb",7,0.005697004,0.616502728,0.806,5.14391650870599,70
"9-34","QID492",9,34,3,"Noun",9,0.198326799,0.238366354,0.3625,5.25809353719534,64
"9-37","QID495",9,37,8,"Adjective",12,0.005782628,0.141959152,0.147948718,5.33415004665394,78
"9-38","QID496",9,38,4,"Noun",13,0.098517377,0.916607408,0.200512821,5.28911001557087,56
"9-39","QID497",9,39,6,"Adverb",14,0.198326799,0.263478905,0.670769231,5.2679209294571,63
"9-41","QID499",9,41,9,"Noun",2,0.005697004,0.842520205,0.111025641,5.429163476097,80
"9-42","QID500",9,42,2,"Verb",3,0.026244409,0.364180489,0.286923077,5.32138277712638,28
"9-43","QID501",9,43,4,"Adverb",4,0.005697004,0.089106266,0.46025641,5.30114130945904,61
